Date,location,lender_type,buyer_type,buyer_subtype,measure_type,number,value
2020-08-01,WA,all,investor,all,construction,54.0,20700000.0
2020-08-01,WA,all,investor,all,ext_refi,465.0,172600000.0
2020-08-01,WA,all,investor,all,int_refi,520.0,173100000.0
2020-08-01,WA,all,investor,all,purchase_existing,592.0,218900000.0
2020-08-01,WA,all,investor,all,purchase_land,69.0,16600000.000000002
2020-08-01,WA,all,investor,all,purchase_new,31.0,13300000.0
2020-08-01,WA,all,investor,all,renovations,61.0,8900000.0
2020-08-01,WA,all,investor,all,total_exc_refi,807.0,278400000.0
2020-08-01,WA,all,investor,first home buyer,total_exc_refi,51.0,18000000.0
2020-08-01,WA,all,owner occupier,all,construction,724.0,285300000.0
2020-08-01,WA,all,owner occupier,all,ext_refi,1275.0,487200000.0
2020-08-01,WA,all,owner occupier,all,int_refi,882.0,292000000.0
2020-08-01,WA,all,owner occupier,all,purchase_existing,2249.0,889700000.0
2020-08-01,WA,all,owner occupier,all,purchase_land,545.0,148300000.0
2020-08-01,WA,all,owner occupier,all,purchase_new,188.0,67900000.0
2020-08-01,WA,all,owner occupier,all,renovations,105.0,11500000.0
2020-08-01,WA,all,owner occupier,all,total_exc_refi,3811.0,1402800000.0
2020-08-01,WA,all,owner occupier,first home buyer,total_exc_refi,1648.0,557300000.0
2020-09-01,ACT,all,all,first home buyer,total_exc_refi,335.0,141700000.0
2020-09-01,ACT,all,investor,all,construction,0.0,0.0
2020-09-01,ACT,all,investor,all,ext_refi,222.0,101500000.0
2020-09-01,ACT,all,investor,all,int_refi,104.0,55100000.0
2020-09-01,ACT,all,investor,all,purchase_existing,207.0,99300000.0
2020-09-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-09-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-09-01,ACT,all,investor,all,renovations,0.0,0.0
2020-09-01,ACT,all,investor,all,total_exc_refi,298.0,133900000.0
2020-09-01,ACT,all,investor,first home buyer,total_exc_refi,26.0,12200000.0
2020-09-01,ACT,all,owner occupier,all,construction,73.0,39000000.0
2020-09-01,ACT,all,owner occupier,all,ext_refi,475.0,209700000.0
2020-09-01,ACT,all,owner occupier,all,int_refi,273.0,117400000.0
2020-09-01,ACT,all,owner occupier,all,purchase_existing,663.0,335800000.0
2020-09-01,ACT,all,owner occupier,all,purchase_land,0.0,0.0
2020-09-01,ACT,all,owner occupier,all,purchase_new,143.0,58000000.0
2020-09-01,ACT,all,owner occupier,all,renovations,0.0,0.0
2020-09-01,ACT,all,owner occupier,all,total_exc_refi,972.0,466000000.0
2020-09-01,ACT,all,owner occupier,first home buyer,total_exc_refi,309.0,129500000.0
2020-09-01,AUS,all,all,all,total_exc_refi,0.0,22973100000.0
2020-09-01,AUS,all,all,first home buyer,total_exc_refi,14522.0,5872500000.0
2020-09-01,AUS,all,investor,all,construction,1115.0,523799999.99999994
2020-09-01,AUS,all,investor,all,ext_refi,10149.0,4951000000.0
2020-09-01,AUS,all,investor,all,int_refi,5713.0,2622100000.0
2020-09-01,AUS,all,investor,all,purchase_existing,8337.0,4162100000.0000005
2020-09-01,AUS,all,investor,all,purchase_land,824.0,236500000.0
2020-09-01,AUS,all,investor,all,purchase_new,734.0,369100000.0
2020-09-01,AUS,all,investor,all,renovations,598.0,81200000.0
2020-09-01,AUS,all,investor,all,total_exc_refi,11608.0,5372700000.0
2020-09-01,AUS,all,investor,first home buyer,total_exc_refi,634.0,297900000.0
2020-09-01,AUS,all,non-resident,all,total,333.0,222000000.0
2020-09-01,AUS,all,owner occupier,all,construction,6232.0,2732900000.0
2020-09-01,AUS,all,owner occupier,all,ext_refi,17736.0,8206900000.0
2020-09-01,AUS,all,owner occupier,all,int_refi,11452.0,4656400000.0
2020-09-01,AUS,all,owner occupier,all,purchase_existing,24036.0,11997000000.0
2020-09-01,AUS,all,owner occupier,all,purchase_land,5251.0,1387500000.0
2020-09-01,AUS,all,owner occupier,all,purchase_new,2536.0,1238400000.0
2020-09-01,AUS,all,owner occupier,all,renovations,1466.0,244600000.0
2020-09-01,AUS,all,owner occupier,all,total_exc_refi,39521.0,17600400000.0
2020-09-01,AUS,all,owner occupier,first home buyer,total_exc_refi,13888.0,5574600000.0
2020-09-01,AUS,major banks,all,all,total_exc_refi,0.0,16005800000.0
2020-09-01,AUS,major banks,investor,all,total_exc_refi,0.0,3848400000.0
2020-09-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,12157400000.0
2020-09-01,AUS,non-adis,all,all,total_exc_refi,0.0,900200000.0
2020-09-01,AUS,non-adis,investor,all,total_exc_refi,0.0,238800000.0
2020-09-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,661400000.0
2020-09-01,AUS,other adis,all,all,total_exc_refi,0.0,6067200000.0
2020-09-01,AUS,other adis,investor,all,total_exc_refi,0.0,1285600000.0
2020-09-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,4781600000.0
2020-09-01,NSW,all,all,first home buyer,total_exc_refi,3606.0,1820000000.0
2020-09-01,NSW,all,investor,all,construction,301.0,156700000.0
2020-09-01,NSW,all,investor,all,ext_refi,3567.0,2033700000.0
2020-09-01,NSW,all,investor,all,int_refi,1893.0,1080100000.0
2020-09-01,NSW,all,investor,all,purchase_existing,3044.0,1876100000.0
2020-09-01,NSW,all,investor,all,purchase_land,208.0,77400000.0
2020-09-01,NSW,all,investor,all,purchase_new,291.0,174100000.0
2020-09-01,NSW,all,investor,all,renovations,185.0,28100000.0
2020-09-01,NSW,all,investor,all,total_exc_refi,4029.0,2312300000.0
2020-09-01,NSW,all,investor,first home buyer,total_exc_refi,252.0,146900000.0
2020-09-01,NSW,all,owner occupier,all,construction,1070.0,544200000.0
2020-09-01,NSW,all,owner occupier,all,ext_refi,5692.0,3136500000.0
2020-09-01,NSW,all,owner occupier,all,int_refi,3596.0,1701400000.0
2020-09-01,NSW,all,owner occupier,all,purchase_existing,7127.0,4521300000.0
2020-09-01,NSW,all,owner occupier,all,purchase_land,998.0,323500000.0
2020-09-01,NSW,all,owner occupier,all,purchase_new,873.0,497500000.0
2020-09-01,NSW,all,owner occupier,all,renovations,476.0,83800000.0
2020-09-01,NSW,all,owner occupier,all,total_exc_refi,10544.0,5970400000.0
2020-09-01,NSW,all,owner occupier,first home buyer,total_exc_refi,3354.0,1673100000.0
2020-09-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-09-01,NT,all,investor,all,construction,0.0,0.0
2020-09-01,NT,all,investor,all,ext_refi,36.0,11500000.0
2020-09-01,NT,all,investor,all,int_refi,45.0,14500000.0
2020-09-01,NT,all,investor,all,purchase_existing,31.0,11500000.0
2020-09-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-09-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-09-01,NT,all,investor,all,renovations,0.0,0.0
2020-09-01,NT,all,investor,all,total_exc_refi,37.0,12200000.0
2020-09-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-09-01,NT,all,owner occupier,all,construction,38.0,18400000.0
2020-09-01,NT,all,owner occupier,all,ext_refi,56.0,20100000.0
2020-09-01,NT,all,owner occupier,all,int_refi,58.0,19100000.0
2020-09-01,NT,all,owner occupier,all,purchase_existing,182.0,67099999.99999999
2020-09-01,NT,all,owner occupier,all,purchase_land,0.0,0.0
2020-09-01,NT,all,owner occupier,all,purchase_new,12.0,3000000.0
2020-09-01,NT,all,owner occupier,all,renovations,0.0,0.0
2020-09-01,NT,all,owner occupier,all,total_exc_refi,252.0,92800000.0
2020-09-01,NT,all,owner occupier,first home buyer,total_exc_refi,114.0,41500000.0
2020-09-01,QLD,all,all,first home buyer,total_exc_refi,3330.0,1232100000.0
2020-09-01,QLD,all,investor,all,construction,211.0,86900000.0
2020-09-01,QLD,all,investor,all,ext_refi,1656.0,656100000.0
2020-09-01,QLD,all,investor,all,int_refi,1120.0,410000000.0
2020-09-01,QLD,all,investor,all,purchase_existing,1655.0,673700000.0
2020-09-01,QLD,all,investor,all,purchase_land,108.0,28100000.0
2020-09-01,QLD,all,investor,all,purchase_new,105.0,41300000.0
2020-09-01,QLD,all,investor,all,renovations,119.0,11000000.0
2020-09-01,QLD,all,investor,all,total_exc_refi,2198.0,841100000.0
2020-09-01,QLD,all,investor,first home buyer,total_exc_refi,112.0,44700000.0
2020-09-01,QLD,all,owner occupier,all,construction,1394.0,597700000.0
2020-09-01,QLD,all,owner occupier,all,ext_refi,2391.0,936400000.0
2020-09-01,QLD,all,owner occupier,all,int_refi,2237.0,782000000.0
2020-09-01,QLD,all,owner occupier,all,purchase_existing,5995.0,2590300000.0
2020-09-01,QLD,all,owner occupier,all,purchase_land,1006.0,254500000.0
2020-09-01,QLD,all,owner occupier,all,purchase_new,422.0,177800000.0
2020-09-01,QLD,all,owner occupier,all,renovations,356.0,53300000.0
2020-09-01,QLD,all,owner occupier,all,total_exc_refi,9173.0,3673600000.0
2020-09-01,QLD,all,owner occupier,first home buyer,total_exc_refi,3218.0,1187300000.0
2020-09-01,SA,all,all,first home buyer,total_exc_refi,968.0,301700000.0
2020-09-01,SA,all,investor,all,construction,70.0,29100000.0
2020-09-01,SA,all,investor,all,ext_refi,571.0,195400000.0
2020-09-01,SA,all,investor,all,int_refi,274.0,90100000.0
2020-09-01,SA,all,investor,all,purchase_existing,616.0,214300000.0
2020-09-01,SA,all,investor,all,purchase_land,54.0,10700000.0
2020-09-01,SA,all,investor,all,purchase_new,37.0,14200000.0
2020-09-01,SA,all,investor,all,renovations,36.0,4700000.0
2020-09-01,SA,all,investor,all,total_exc_refi,813.0,273000000.0
2020-09-01,SA,all,investor,first home buyer,total_exc_refi,34.0,12400000.0
2020-09-01,SA,all,owner occupier,all,construction,504.0,189900000.0
2020-09-01,SA,all,owner occupier,all,ext_refi,1468.0,513500000.0
2020-09-01,SA,all,owner occupier,all,int_refi,705.0,204600000.0
2020-09-01,SA,all,owner occupier,all,purchase_existing,1862.0,678300000.0
2020-09-01,SA,all,owner occupier,all,purchase_land,503.0,94800000.0
2020-09-01,SA,all,owner occupier,all,purchase_new,158.0,59800000.0
2020-09-01,SA,all,owner occupier,all,renovations,143.0,21600000.0
2020-09-01,SA,all,owner occupier,all,total_exc_refi,3170.0,1044300000.0
2020-09-01,SA,all,owner occupier,first home buyer,total_exc_refi,934.0,289300000.0
2020-09-01,TAS,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-09-01,TAS,all,investor,all,construction,12.0,3500000.0
2020-09-01,TAS,all,investor,all,ext_refi,139.0,41800000.0
2020-09-01,TAS,all,investor,all,int_refi,96.0,32799999.999999996
2020-09-01,TAS,all,investor,all,purchase_existing,174.0,56800000.0
2020-09-01,TAS,all,investor,all,purchase_land,25.0,4000000.0
2020-09-01,TAS,all,investor,all,purchase_new,9.0,2000000.0
2020-09-01,TAS,all,investor,all,renovations,19.0,2800000.0
2020-09-01,TAS,all,investor,all,total_exc_refi,239.0,69100000.0
2020-09-01,TAS,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-09-01,TAS,all,owner occupier,all,construction,119.0,47100000.0
2020-09-01,TAS,all,owner occupier,all,ext_refi,319.0,98100000.0
2020-09-01,TAS,all,owner occupier,all,int_refi,324.0,93800000.0
2020-09-01,TAS,all,owner occupier,all,purchase_existing,608.0,200500000.0
2020-09-01,TAS,all,owner occupier,all,purchase_land,173.0,28200000.0
2020-09-01,TAS,all,owner occupier,all,purchase_new,50.0,17300000.0
2020-09-01,TAS,all,owner occupier,all,renovations,53.0,6600000.0
2020-09-01,TAS,all,owner occupier,all,total_exc_refi,1003.0,299600000.0
2020-09-01,TAS,all,owner occupier,first home buyer,total_exc_refi,257.0,74000000.0
2020-09-01,VIC,all,all,first home buyer,total_exc_refi,3779.0,1531100000.0
2020-09-01,VIC,all,investor,all,construction,453.0,220300000.0
2020-09-01,VIC,all,investor,all,ext_refi,3345.0,1677900000.0
2020-09-01,VIC,all,investor,all,int_refi,1632.0,766500000.0
2020-09-01,VIC,all,investor,all,purchase_existing,1961.0,966500000.0
2020-09-01,VIC,all,investor,all,purchase_land,326.0,86800000.0
2020-09-01,VIC,all,investor,all,purchase_new,208.0,105300000.0
2020-09-01,VIC,all,investor,all,renovations,159.0,29100000.0
2020-09-01,VIC,all,investor,all,total_exc_refi,3107.0,1408000000.0
2020-09-01,VIC,all,investor,first home buyer,total_exc_refi,141.0,62300000.0
2020-09-01,VIC,all,owner occupier,all,construction,2003.0,876200000.0
2020-09-01,VIC,all,owner occupier,all,ext_refi,5895.0,2729400000.0
2020-09-01,VIC,all,owner occupier,all,int_refi,3194.0,1357800000.0
2020-09-01,VIC,all,owner occupier,all,purchase_existing,4826.0,2485100000.0
2020-09-01,VIC,all,owner occupier,all,purchase_land,1842.0,483500000.0
2020-09-01,VIC,all,owner occupier,all,purchase_new,664.0,347200000.0
2020-09-01,VIC,all,owner occupier,all,renovations,270.0,54800000.0
2020-09-01,VIC,all,owner occupier,all,total_exc_refi,9605.0,4246800000.0
2020-09-01,VIC,all,owner occupier,first home buyer,total_exc_refi,3638.0,1468800000.0
2020-09-01,WA,all,all,first home buyer,total_exc_refi,2125.0,728900000.0
2020-09-01,WA,all,investor,all,construction,60.0,23200000.0
2020-09-01,WA,all,investor,all,ext_refi,613.0,233000000.0
2020-09-01,WA,all,investor,all,int_refi,549.0,173100000.0
2020-09-01,WA,all,investor,all,purchase_existing,649.0,264000000.0
2020-09-01,WA,all,investor,all,purchase_land,84.0,23000000.0
2020-09-01,WA,all,investor,all,purchase_new,30.0,8400000.0
2020-09-01,WA,all,investor,all,renovations,64.0,4400000.0
2020-09-01,WA,all,investor,all,total_exc_refi,887.0,323100000.0
2020-09-01,WA,all,investor,first home buyer,total_exc_refi,61.0,17800000.0
2020-09-01,WA,all,owner occupier,all,construction,1031.0,420500000.0
2020-09-01,WA,all,owner occupier,all,ext_refi,1440.0,563400000.0
2020-09-01,WA,all,owner occupier,all,int_refi,1065.0,380300000.0
2020-09-01,WA,all,owner occupier,all,purchase_existing,2773.0,1118600000.0
2020-09-01,WA,all,owner occupier,all,purchase_land,659.0,176700000.0
2020-09-01,WA,all,owner occupier,all,purchase_new,214.0,77800000.0
2020-09-01,WA,all,owner occupier,all,renovations,125.0,13400000.0
2020-09-01,WA,all,owner occupier,all,total_exc_refi,4802.0,1807000000.0
2020-09-01,WA,all,owner occupier,first home buyer,total_exc_refi,2064.0,711100000.0
2020-10-01,ACT,all,all,first home buyer,total_exc_refi,323.0,154000000.0
2020-10-01,ACT,all,investor,all,construction,0.0,0.0
2020-10-01,ACT,all,investor,all,ext_refi,189.0,95600000.0
2020-10-01,ACT,all,investor,all,int_refi,126.0,60800000.0
2020-10-01,ACT,all,investor,all,purchase_existing,192.0,102400000.0
2020-10-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-10-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-10-01,ACT,all,investor,all,renovations,0.0,0.0
2020-10-01,ACT,all,investor,all,total_exc_refi,278.0,134100000.0
2020-10-01,ACT,all,investor,first home buyer,total_exc_refi,14.0,5900000.0
2020-10-01,ACT,all,owner occupier,all,construction,90.0,60500000.0
2020-10-01,ACT,all,owner occupier,all,ext_refi,423.0,193400000.0
2020-10-01,ACT,all,owner occupier,all,int_refi,232.0,94900000.0
2020-10-01,ACT,all,owner occupier,all,purchase_existing,602.0,325000000.0
2020-10-01,ACT,all,owner occupier,all,purchase_land,0.0,0.0
2020-10-01,ACT,all,owner occupier,all,purchase_new,101.0,47200000.0
2020-10-01,ACT,all,owner occupier,all,renovations,0.0,0.0
2020-10-01,ACT,all,owner occupier,all,total_exc_refi,893.0,467300000.0
2020-10-01,ACT,all,owner occupier,first home buyer,total_exc_refi,309.0,148000000.0
2020-10-01,AUS,all,all,all,total_exc_refi,0.0,23588000000.0
2020-10-01,AUS,all,all,first home buyer,total_exc_refi,14784.0,6036500000.0
2020-10-01,AUS,all,investor,all,construction,1218.0,561200000.0
2020-10-01,AUS,all,investor,all,ext_refi,9713.0,4812400000.0
2020-10-01,AUS,all,investor,all,int_refi,6242.0,3303900000.0
2020-10-01,AUS,all,investor,all,purchase_existing,8253.0,4179899999.9999995
2020-10-01,AUS,all,investor,all,purchase_land,806.0,229700000.0
2020-10-01,AUS,all,investor,all,purchase_new,705.0,367100000.0
2020-10-01,AUS,all,investor,all,renovations,663.0,94400000.0
2020-10-01,AUS,all,investor,all,total_exc_refi,11645.0,5432300000.0
2020-10-01,AUS,all,investor,first home buyer,total_exc_refi,590.0,280500000.0
2020-10-01,AUS,all,non-resident,all,total,309.0,180300000.0
2020-10-01,AUS,all,owner occupier,all,construction,6857.0,2937500000.0
2020-10-01,AUS,all,owner occupier,all,ext_refi,16225.0,7644100000.0
2020-10-01,AUS,all,owner occupier,all,int_refi,11453.0,4757700000.0
2020-10-01,AUS,all,owner occupier,all,purchase_existing,24230.0,12289000000.0
2020-10-01,AUS,all,owner occupier,all,purchase_land,5036.0,1380700000.0
2020-10-01,AUS,all,owner occupier,all,purchase_new,2564.0,1271100000.0
2020-10-01,AUS,all,owner occupier,all,renovations,1641.0,277400000.0
2020-10-01,AUS,all,owner occupier,all,total_exc_refi,40328.0,18155800000.0
2020-10-01,AUS,all,owner occupier,first home buyer,total_exc_refi,14194.0,5756000000.0
2020-10-01,AUS,major banks,all,all,total_exc_refi,0.0,16626200000.0
2020-10-01,AUS,major banks,investor,all,total_exc_refi,0.0,4030900000.0
2020-10-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,12595300000.0
2020-10-01,AUS,non-adis,all,all,total_exc_refi,0.0,977400000.0
2020-10-01,AUS,non-adis,investor,all,total_exc_refi,0.0,240000000.0
2020-10-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,737500000.0
2020-10-01,AUS,other adis,all,all,total_exc_refi,0.0,5984400000.0
2020-10-01,AUS,other adis,investor,all,total_exc_refi,0.0,1161400000.0
2020-10-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,4823000000.0
2020-10-01,NSW,all,all,first home buyer,total_exc_refi,3687.0,1903800000.0
2020-10-01,NSW,all,investor,all,construction,335.0,178300000.0
2020-10-01,NSW,all,investor,all,ext_refi,3436.0,2013200000.0
2020-10-01,NSW,all,investor,all,int_refi,2228.0,1479000000.0
2020-10-01,NSW,all,investor,all,purchase_existing,3170.0,2031400000.0
2020-10-01,NSW,all,investor,all,purchase_land,190.0,67600000.0
2020-10-01,NSW,all,investor,all,purchase_new,291.0,179600000.0
2020-10-01,NSW,all,investor,all,renovations,204.0,37800000.0
2020-10-01,NSW,all,investor,all,total_exc_refi,4190.0,2494600000.0
2020-10-01,NSW,all,investor,first home buyer,total_exc_refi,245.0,145800000.0
2020-10-01,NSW,all,owner occupier,all,construction,1047.0,517299999.99999994
2020-10-01,NSW,all,owner occupier,all,ext_refi,5240.0,2929500000.0
2020-10-01,NSW,all,owner occupier,all,int_refi,3652.0,1825300000.0
2020-10-01,NSW,all,owner occupier,all,purchase_existing,7487.0,4840400000.0
2020-10-01,NSW,all,owner occupier,all,purchase_land,914.0,309500000.0
2020-10-01,NSW,all,owner occupier,all,purchase_new,857.0,507900000.0
2020-10-01,NSW,all,owner occupier,all,renovations,510.0,100700000.0
2020-10-01,NSW,all,owner occupier,all,total_exc_refi,10815.0,6275700000.0
2020-10-01,NSW,all,owner occupier,first home buyer,total_exc_refi,3442.0,1758000000.0
2020-10-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-10-01,NT,all,investor,all,construction,0.0,0.0
2020-10-01,NT,all,investor,all,ext_refi,31.0,9500000.0
2020-10-01,NT,all,investor,all,int_refi,42.0,15700000.0
2020-10-01,NT,all,investor,all,purchase_existing,39.0,15900000.0
2020-10-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-10-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-10-01,NT,all,investor,all,renovations,0.0,0.0
2020-10-01,NT,all,investor,all,total_exc_refi,47.0,17100000.0
2020-10-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-10-01,NT,all,owner occupier,all,construction,38.0,17000000.0
2020-10-01,NT,all,owner occupier,all,ext_refi,49.0,17200000.0
2020-10-01,NT,all,owner occupier,all,int_refi,48.0,12900000.0
2020-10-01,NT,all,owner occupier,all,purchase_existing,204.0,74700000.0
2020-10-01,NT,all,owner occupier,all,purchase_land,0.0,0.0
2020-10-01,NT,all,owner occupier,all,purchase_new,12.0,4200000.0
2020-10-01,NT,all,owner occupier,all,renovations,0.0,0.0
2020-10-01,NT,all,owner occupier,all,total_exc_refi,280.0,100900000.0
2020-10-01,NT,all,owner occupier,first home buyer,total_exc_refi,122.0,44500000.0
2020-10-01,QLD,all,all,first home buyer,total_exc_refi,3446.0,1289400000.0
